week,channel,age_group,weekly_budget_total_inr,seasonality_base,seasonality_factor_channel,spend_inr,impressions,clicks,cpc_inr,ctr,conversion_rate,conversions,avg_order_value_inr,revenue_inr,cpm_inr,roi
10,Google Search Ads,35-54,185352.37,0.8783,0.9817,17257.46,18955,732,23.58,0.0386,0.0346,18,1075.94,19366.85,910.43,0.1222
10,Google Search Ads,55+,185352.37,0.8783,0.9817,8776.12,8756,349,25.1,0.0399,0.0579,20,1147.17,22943.45,1002.2,1.6143
10,Instagram Ads,18-34,185352.37,0.8783,0.9635,20461.65,19166,1079,18.95,0.0563,0.0391,17,783.25,13315.24,1067.59,-0.3493
10,Instagram Ads,35-54,185352.37,0.8783,0.9635,6077.87,4832,266,22.76,0.0552,0.0246,5,927.46,4637.32,1257.6,-0.237
10,Instagram Ads,55+,185352.37,0.8783,0.9635,2381.37,2174,124,19.1,0.0573,0.0157,1,1048.14,1048.14,1095.19,-0.5599
10,Facebook Ads,18-34,185352.37,0.8783,0.9696,8127.12,16689,497,16.35,0.0298,0.0119,6,1002.97,6017.81,486.95,-0.2595
10,Facebook Ads,35-54,185352.37,0.8783,0.9696,14053.81,24025,804,17.47,0.0335,0.023,11,916.09,10076.99,584.96,-0.283
10,Facebook Ads,55+,185352.37,0.8783,0.9696,9285.0,21024,640,14.5,0.0305,0.0171,12,1037.44,12449.31,441.62,0.3408
10,YouTube Ads,18-34,185352.37,0.8783,0.9635,12793.28,150092,1569,8.15,0.0105,0.0194,16,800.75,12812.01,85.24,0.0015
10,YouTube Ads,35-54,185352.37,0.8783,0.9635,6941.84,94222,821,8.45,0.0087,0.0153,13,1041.99,13545.87,73.67,0.9513
10,YouTube Ads,55+,185352.37,0.8783,0.9635,1910.68,23575,228,8.35,0.0097,0.0166,2,1003.21,2006.42,81.04,0.0501
10,Influencer Marketing,18-34,185352.37,0.8783,0.9574,10004.36,6247,328,30.45,0.0526,0.0771,14,1429.68,20015.48,1601.27,1.0007
10,Influencer Marketing,35-54,185352.37,0.8783,0.9574,2770.11,1516,85,32.25,0.0566,0.0652,4,1298.16,5192.65,1826.47,0.8745
10,Influencer Marketing,55+,185352.37,0.8783,0.9574,976.34,584,30,32.03,0.0521,0.0552,1,1200.05,1200.05,1670.27,0.2291
10,Email,18-34,185352.37,0.8783,0.9757,4848.6,9304,955,5.08,0.1027,0.0547,29,822.68,23857.58,521.09,3.9205
10,Email,35-54,185352.37,0.8783,0.9757,8385.74,16659,1790,4.68,0.1075,0.0532,54,876.86,47350.25,503.35,4.6465
10,Email,55+,185352.37,0.8783,0.9757,6222.0,12186,1431,4.35,0.1175,0.0722,66,937.62,61882.64,510.57,8.9458
10,Display Ads,18-34,185352.37,0.8783,0.9635,12106.67,151388,1200,10.09,0.0079,0.0103,9,911.95,8207.56,79.97,-0.3221
10,Display Ads,35-54,185352.37,0.8783,0.9635,10191.19,137567,1023,9.96,0.0074,0.0048,0,980.23,0.0,74.08,-1.0
10,Display Ads,55+,185352.37,0.8783,0.9635,5964.83,76914,632,9.43,0.0082,0.0047,3,951.77,2855.31,77.55,-0.5213
11,Google Search Ads,18-34,182120.59,0.9802,0.997,17841.73,17684,643,27.73,0.0364,0.0582,21,1054.12,22136.47,1008.9,0.2407
11,Google Search Ads,35-54,182120.59,0.9802,0.997,16379.71,18280,675,24.26,0.0369,0.0675,24,1076.9,25845.66,896.04,0.5779
11,Google Search Ads,55+,182120.59,0.9802,0.997,8986.11,9169,340,26.36,0.0372,0.0561,14,1071.73,15004.29,979.99,0.6697
11,Instagram Ads,18-34,182120.59,0.9802,0.9941,21045.99,21718,1034,20.34,0.0477,0.0343,21,897.14,18839.88,969.05,-0.1048
11,Instagram Ads,35-54,182120.59,0.9802,0.9941,6517.03,7462,327,19.93,0.0438,0.0262,5,877.42,4387.1,873.34,-0.3268
11,Instagram Ads,55+,182120.59,0.9802,0.9941,2535.15,3063,121,20.91,0.0396,0.0171,0,980.96,0.0,827.51,-1.0
11,Facebook Ads,18-34,182120.59,0.9802,0.9951,8719.5,19148,782,11.15,0.0409,0.0152,8,810.81,6486.48,455.35,-0.2561
11,Facebook Ads,35-54,182120.59,0.9802,0.9951,20868.08,38106,1500,13.91,0.0394,0.0277,26,965.9,25113.35,547.63,0.2034
11,Facebook Ads,55+,182120.59,0.9802,0.9951,13269.06,31386,1214,10.92,0.0387,0.0342,28,968.03,27104.87,422.76,1.0427
11,YouTube Ads,18-34,182120.59,0.9802,0.9941,16753.45,194211,1801,9.3,0.0093,0.0192,19,707.96,13451.16,86.26,-0.1971
11,YouTube Ads,35-54,182120.59,0.9802,0.9941,7141.48,92020,867,8.24,0.0094,0.0203,12,1157.98,13895.81,77.61,0.9458
11,YouTube Ads,55+,182120.59,0.9802,0.9941,2306.3,25126,237,9.7,0.0095,0.0132,1,936.84,936.84,91.79,-0.5938
11,Influencer Marketing,18-34,182120.59,0.9802,0.9931,11321.07,6729,369,30.68,0.0548,0.043,8,1158.75,9270.04,1682.39,-0.1812
11,Influencer Marketing,35-54,182120.59,0.9802,0.9931,3535.74,1901,110,31.91,0.0583,0.0601,4,1167.12,4668.48,1859.92,0.3204
11,Influencer Marketing,55+,182120.59,0.9802,0.9931,1050.31,534,31,33.4,0.0588,0.0148,1,1399.63,1399.63,1965.84,0.3326
11,Email,18-34,182120.59,0.9802,0.996,2795.94,12994,974,2.87,0.075,0.0734,42,710.51,29841.37,215.17,9.6731
11,Email,35-54,182120.59,0.9802,0.996,4953.03,16912,1288,3.84,0.0762,0.0703,42,858.85,36071.78,292.85,6.2828
11,Email,55+,182120.59,0.9802,0.996,3929.22,15881,1207,3.25,0.076,0.0362,23,819.64,18851.77,247.41,3.7978
11,Display Ads,18-34,182120.59,0.9802,0.9941,5135.62,54190,382,13.44,0.0071,0.0118,2,879.5,1759.0,94.77,-0.6575
11,Display Ads,35-54,182120.59,0.9802,0.9941,4625.62,56096,366,12.62,0.0065,0.005,0,769.16,0.0,82.46,-1.0
11,Display Ads,55+,182120.59,0.9802,0.9941,2410.44,27143,192,12.52,0.0071,0.0071,1,868.34,868.34,88.8,-0.6398
12,Google Search Ads,18-34,146885.01,0.9897,0.9985,11391.59,6975,277,41.09,0.0397,0.0709,11,830.1,9131.07,1633.14,-0.1984
12,Google Search Ads,35-54,146885.01,0.9897,0.9985,11511.01,7459,297,38.73,0.0399,0.0563,12,988.65,11863.84,1543.2,0.0307
12,Google Search Ads,55+,146885.01,0.9897,0.9985,5871.83,3621,143,40.91,0.0396,0.0443,5,1100.12,5500.62,1621.44,-0.0632
12,Instagram Ads,18-34,146885.01,0.9897,0.9969,17419.89,27640,1307,13.33,0.0473,0.0494,39,912.33,35580.7,630.24,1.0425
12,Instagram Ads,35-54,146885.01,0.9897,0.9969,5187.54,8981,416,12.46,0.0463,0.0383,6,874.24,5245.42,577.61,0.0112
12,Instagram Ads,55+,146885.01,0.9897,0.9969,1963.07,3040,145,13.5,0.0478,0.0162,1,772.37,772.37,645.59,-0.6066
12,Facebook Ads,18-34,146885.01,0.9897,0.9974,10674.98,18869,609,17.52,0.0323,0.0219,12,785.22,9422.59,565.74,-0.1173
12,Facebook Ads,35-54,146885.01,0.9897,0.9974,19755.46,39776,1336,14.78,0.0336,0.0325,23,839.52,19309.04,496.66,-0.0226
12,Facebook Ads,55+,146885.01,0.9897,0.9974,10179.61,17678,600,16.95,0.034,0.0283,11,842.86,9271.46,575.82,-0.0892
12,YouTube Ads,18-34,146885.01,0.9897,0.9969,9940.76,139603,1271,7.82,0.0091,0.0289,27,849.79,22944.43,71.21,1.3081
12,YouTube Ads,35-54,146885.01,0.9897,0.9969,4730.62,73143,638,7.41,0.0087,0.0304,12,952.74,11432.9,64.68,1.4168
12,YouTube Ads,55+,146885.01,0.9897,0.9969,1505.05,20666,193,7.77,0.0094,0.0228,4,950.86,3803.43,72.83,1.5271
12,Influencer Marketing,18-34,146885.01,0.9897,0.9964,9093.99,6897,266,34.08,0.0387,0.0664,14,1181.9,16546.56,1318.37,0.8195
12,Influencer Marketing,35-54,146885.01,0.9897,0.9964,2445.03,1772,65,37.11,0.0372,0.0253,0,1351.62,0.0,1379.35,-1.0
12,Influencer Marketing,55+,146885.01,0.9897,0.9964,1058.57,712,26,39.59,0.0375,0.046,0,1591.0,0.0,1485.21,-1.0
12,Email,18-34,146885.01,0.9897,0.9979,3521.22,6671,520,6.76,0.0781,0.0746,28,911.48,25521.34,527.81,6.2479
12,Email,35-54,146885.01,0.9897,0.9979,4458.08,8095,655,6.8,0.081,0.0715,22,718.38,15804.45,550.71,2.5451
12,Email,55+,146885.01,0.9897,0.9979,3673.23,7088,608,6.04,0.0858,0.0899,33,855.65,28236.31,518.19,6.687
12,Display Ads,18-34,146885.01,0.9897,0.9969,5214.85,68279,589,8.84,0.0086,0.0058,5,861.08,4305.38,76.38,-0.1744
12,Display Ads,35-54,146885.01,0.9897,0.9969,5015.34,61855,613,8.18,0.0099,0.0041,2,945.4,1890.79,81.08,-0.623
12,Display Ads,55+,146885.01,0.9897,0.9969,2273.29,28968,262,8.67,0.0091,0.0077,0,929.42,0.0,78.48,-1.0
13,Google Search Ads,18-34,236403.06,0.9796,0.9969,24795.92,21807,870,28.49,0.0399,0.0474,23,1022.89,23526.52,1137.05,-0.0512
13,Google Search Ads,35-54,236403.06,0.9796,0.9969,19593.97,16149,650,30.12,0.0403,0.0459,20,843.5,16870.0,1213.27,-0.139
13,Google Search Ads,55+,236403.06,0.9796,0.9969,12563.42,9809,395,31.8,0.0403,0.0633,18,1098.83,19778.93,1280.74,0.5743
13,Instagram Ads,18-34,236403.06,0.9796,0.9939,24105.69,21428,1173,20.54,0.0548,0.0321,22,966.8,21269.53,1124.94,-0.1177
13,Instagram Ads,35-54,236403.06,0.9796,0.9939,6787.34,5747,337,20.08,0.0588,0.0293,4,1013.13,4052.51,1180.91,-0.4029
13,Instagram Ads,55+,236403.06,0.9796,0.9939,2732.63,2702,129,21.05,0.048,0.0199,1,965.36,965.36,1011.33,-0.6467
13,Facebook Ads,18-34,236403.06,0.9796,0.9949,13784.93,21070,740,18.6,0.0352,0.0203,9,783.61,7052.52,654.24,-0.4884
13,Facebook Ads,35-54,236403.06,0.9796,0.9949,29066.74,44570,1565,18.57,0.0351,0.0355,36,880.12,31684.29,652.15,0.0901
13,Facebook Ads,55+,236403.06,0.9796,0.9949,14643.09,22360,751,19.49,0.0336,0.0151,9,861.35,7752.15,654.87,-0.4706
13,YouTube Ads,18-34,236403.06,0.9796,0.9939,17337.32,115450,1228,14.11,0.0106,0.0281,21,829.74,17424.46,150.17,0.005
13,YouTube Ads,35-54,236403.06,0.9796,0.9939,8544.2,55732,568,15.02,0.0102,0.0336,16,911.08,14577.34,153.31,0.7061
13,YouTube Ads,55+,236403.06,0.9796,0.9939,2412.6,16200,175,13.75,0.0108,0.0224,3,1093.43,3280.28,148.92,0.3596
13,Influencer Marketing,18-34,236403.06,0.9796,0.9929,18774.69,8991,597,31.41,0.0665,0.0769,25,1203.42,30085.45,2088.1,0.6024
13,Influencer Marketing,35-54,236403.06,0.9796,0.9929,6474.1,3483,210,30.81,0.0603,0.0493,9,1380.54,12424.82,1858.48,0.9192
13,Influencer Marketing,55+,236403.06,0.9796,0.9929,2303.9,1201,76,30.24,0.0634,0.0518,1,1298.48,1298.48,1917.7,-0.4364
13,Email,18-34,236403.06,0.9796,0.9959,4600.22,13401,1046,4.4,0.0781,0.0575,40,756.11,30244.32,343.27,5.5745
13,Email,35-54,236403.06,0.9796,0.9959,7654.03,23028,1953,3.92,0.0848,0.0407,50,811.07,40553.43,332.38,4.2983
13,Email,55+,236403.06,0.9796,0.9959,6133.66,19192,1414,4.34,0.0737,0.0621,40,893.63,35745.1,319.58,4.8277
13,Display Ads,18-34,236403.06,0.9796,0.9939,6306.81,92038,716,8.8,0.0078,0.0065,3,796.12,2388.35,68.52,-0.6213
13,Display Ads,35-54,236403.06,0.9796,0.9939,4973.24,69632,539,9.22,0.0077,0.0058,1,819.87,819.87,71.42,-0.8351
13,Display Ads,55+,236403.06,0.9796,0.9939,2814.54,43541,331,8.5,0.0076,0.005,0,895.48,0.0,64.64,-1.0
14,Google Search Ads,18-34,204533.11,1.3841,1.0576,15748.04,18586,688,22.86,0.0371,0.0746,26,1063.3,27645.89,847.3,0.7555
14,Google Search Ads,35-54,204533.11,1.3841,1.0576,12525.54,14601,571,21.93,0.0391,0.0594,22,1136.96,25013.09,857.85,0.997
14,Google Search Ads,55+,204533.11,1.3841,1.0576,8221.86,9397,349,23.53,0.0372,0.0422,14,1112.99,15581.86,874.9,0.8952
14,Instagram Ads,18-34,204533.11,1.3841,1.1152,25855.03,25411,1474,17.54,0.058,0.0296,32,1051.7,33654.25,1017.45,0.3017
14,Instagram Ads,35-54,204533.11,1.3841,1.1152,8976.36,9221,500,17.94,0.0543,0.0216,10,880.87,8808.66,973.38,-0.0187
14,Instagram Ads,55+,204533.11,1.3841,1.1152,3496.71,3283,199,17.56,0.0607,0.0192,3,1075.07,3225.2,1064.95,-0.0776
14,Facebook Ads,18-34,204533.11,1.3841,1.096,9692.64,34309,989,9.8,0.0288,0.0303,17,851.88,14482.04,282.51,0.4941
14,Facebook Ads,35-54,204533.11,1.3841,1.096,17961.89,52248,1571,11.43,0.0301,0.0214,26,1013.73,26356.91,343.78,0.4674
14,Facebook Ads,55+,204533.11,1.3841,1.096,10651.81,29408,894,11.91,0.0304,0.0318,13,1006.63,13086.17,362.2,0.2285
14,YouTube Ads,18-34,204533.11,1.3841,1.1152,20120.98,193391,2129,9.45,0.011,0.0345,39,784.5,30595.49,104.04,0.5206
14,YouTube Ads,35-54,204533.11,1.3841,1.1152,9393.27,92427,888,10.57,0.0096,0.019,9,1084.61,9761.51,101.63,0.0392
14,YouTube Ads,55+,204533.11,1.3841,1.1152,3151.49,29242,305,10.32,0.0104,0.0149,2,936.59,1873.17,107.77,-0.4056
14,Influencer Marketing,18-34,204533.11,1.3841,1.1344,18534.11,7334,486,38.13,0.0663,0.0774,20,1347.45,26949.04,2526.81,0.454
14,Influencer Marketing,35-54,204533.11,1.3841,1.1344,5698.44,2884,185,30.73,0.0643,0.0516,4,1363.94,5455.75,1975.22,-0.0426
14,Influencer Marketing,55+,204533.11,1.3841,1.1344,2433.39,1087,68,35.7,0.0627,0.0309,1,1193.85,1193.85,2236.93,-0.5094
14,Email,18-34,204533.11,1.3841,1.0768,3503.19,9241,840,4.17,0.0909,0.0377,20,883.02,17660.31,379.07,4.0412
14,Email,35-54,204533.11,1.3841,1.0768,5881.16,17093,1465,4.01,0.0857,0.072,65,685.99,44589.65,344.05,6.5818
14,Email,55+,204533.11,1.3841,1.0768,5384.2,14484,1270,4.24,0.0877,0.0602,38,975.07,37052.77,371.71,5.8818
14,Display Ads,18-34,204533.11,1.3841,1.1152,8202.5,129044,915,8.96,0.0071,0.0108,8,733.62,5869.0,63.56,-0.2845
14,Display Ads,35-54,204533.11,1.3841,1.1152,5581.25,88181,649,8.6,0.0074,0.0066,4,848.27,3393.08,63.29,-0.3921
14,Display Ads,55+,204533.11,1.3841,1.1152,3519.25,57369,398,8.83,0.0069,0.0094,3,898.62,2695.85,61.34,-0.234
15,Google Search Ads,18-34,120000.0,0.9548,0.9932,8616.63,11340,296,29.02,0.0262,0.0569,11,1006.76,11074.37,759.84,0.2852
15,Google Search Ads,35-54,120000.0,0.9548,0.9932,7674.57,11970,290,26.45,0.0242,0.0408,7,1011.63,7081.43,641.14,-0.0773
15,Google Search Ads,55+,120000.0,0.9548,0.9932,4532.97,7405,173,26.2,0.0234,0.0859,15,1043.83,15657.47,612.13,2.4541
15,Instagram Ads,18-34,120000.0,0.9548,0.9864,18241.59,18979,1113,16.39,0.0586,0.0486,35,836.74,29285.86,961.13,0.6054
15,Instagram Ads,35-54,120000.0,0.9548,0.9864,5621.3,6667,364,15.41,0.0547,0.0271,10,1171.4,11713.99,843.06,1.0839
15,Instagram Ads,55+,120000.0,0.9548,0.9864,2116.74,2505,142,14.82,0.057,0.0181,3,1043.32,3129.96,844.96,0.4787
15,Facebook Ads,18-34,120000.0,0.9548,0.9887,4547.56,15261,348,13.03,0.0229,0.0253,11,856.14,9417.54,297.97,1.0709
15,Facebook Ads,35-54,120000.0,0.9548,0.9887,8851.92,27488,705,12.54,0.0257,0.0434,12,934.52,11214.26,322.03,0.2669
15,Facebook Ads,55+,120000.0,0.9548,0.9887,6348.2,19158,436,14.55,0.0228,0.028,7,991.91,6943.38,331.34,0.0938
15,YouTube Ads,18-34,120000.0,0.9548,0.9864,13003.25,145624,1317,9.87,0.009,0.0202,15,965.72,14485.83,89.29,0.114
15,YouTube Ads,35-54,120000.0,0.9548,0.9864,5874.07,61247,587,10.0,0.0096,0.0196,7,1045.77,7320.36,95.91,0.2462
15,YouTube Ads,55+,120000.0,0.9548,0.9864,1624.15,17856,146,11.12,0.0082,0.0148,0,1131.08,0.0,90.95,-1.0
15,Influencer Marketing,18-34,120000.0,0.9548,0.9842,10807.16,9611,444,24.29,0.0463,0.0872,29,1296.7,37604.24,1124.34,2.4796
15,Influencer Marketing,35-54,120000.0,0.9548,0.9842,2998.05,2831,122,24.43,0.0433,0.0781,4,1186.42,4745.68,1058.89,0.5829
15,Influencer Marketing,55+,120000.0,0.9548,0.9842,1078.24,951,43,25.07,0.0452,0.0475,2,1548.1,3096.21,1133.15,1.8715
15,Email,18-34,120000.0,0.9548,0.991,2617.57,4218,450,5.81,0.1067,0.031,6,767.68,4606.11,620.51,0.7597
15,Email,35-54,120000.0,0.9548,0.991,4436.13,7771,758,5.85,0.0976,0.0253,11,993.96,10933.53,570.84,1.4647
15,Email,55+,120000.0,0.9548,0.991,3878.92,7473,719,5.39,0.0962,0.0593,24,919.97,22079.39,519.0,4.6921
15,Display Ads,18-34,120000.0,0.9548,0.9864,3245.68,73961,373,8.68,0.0051,0.0075,2,806.54,1613.08,43.88,-0.503
15,Display Ads,35-54,120000.0,0.9548,0.9864,2382.36,52898,266,8.93,0.005,0.0076,2,890.82,1781.64,45.04,-0.2522
15,Display Ads,55+,120000.0,0.9548,0.9864,1502.92,36908,167,8.96,0.0045,0.0058,3,1101.65,3304.94,40.72,1.199
16,Google Search Ads,18-34,121608.2,0.9945,0.9992,8302.03,15041,360,23.01,0.024,0.0405,7,879.2,6154.41,551.95,-0.2587
16,Google Search Ads,35-54,121608.2,0.9945,0.9992,7098.53,12253,299,23.71,0.0244,0.0388,11,1022.44,11246.85,579.32,0.5844
16,Google Search Ads,55+,121608.2,0.9945,0.9992,4634.85,7487,183,25.27,0.0245,0.0448,5,1305.96,6529.79,618.99,0.4088
16,Instagram Ads,18-34,121608.2,0.9945,0.9984,14894.39,11946,605,24.61,0.0507,0.0357,10,749.27,7492.69,1246.79,-0.4969
16,Instagram Ads,35-54,121608.2,0.9945,0.9984,4859.87,3601,208,23.26,0.058,0.0245,2,1025.17,2050.34,1349.54,-0.5781
16,Instagram Ads,55+,121608.2,0.9945,0.9984,1615.27,1109,63,25.55,0.057,0.0193,2,851.72,1703.44,1455.96,0.0546
16,Facebook Ads,18-34,121608.2,0.9945,0.9986,5081.99,18012,353,14.38,0.0196,0.0125,3,856.76,2570.27,282.13,-0.4942
16,Facebook Ads,35-54,121608.2,0.9945,0.9986,8044.38,26305,561,14.32,0.0214,0.0222,4,799.37,3197.47,305.8,-0.6025
16,Facebook Ads,55+,121608.2,0.9945,0.9986,6455.36,21534,412,15.64,0.0192,0.019,3,780.57,2341.71,299.76,-0.6372
16,YouTube Ads,18-34,121608.2,0.9945,0.9984,8764.82,111497,1190,7.36,0.0107,0.0258,16,861.65,13786.34,78.61,0.5729
16,YouTube Ads,35-54,121608.2,0.9945,0.9984,4346.94,53996,605,7.18,0.0112,0.0252,6,916.13,5496.81,80.5,0.2645
16,YouTube Ads,55+,121608.2,0.9945,0.9984,1236.17,17096,177,6.97,0.0104,0.0197,2,986.63,1973.26,72.31,0.5963
16,Influencer Marketing,18-34,121608.2,0.9945,0.9981,10156.46,8939,337,30.05,0.0378,0.0849,15,1140.03,17100.46,1136.08,0.6837
16,Influencer Marketing,35-54,121608.2,0.9945,0.9981,4486.61,4110,151,29.71,0.0367,0.0304,4,1301.69,5206.76,1091.37,0.1605
16,Influencer Marketing,55+,121608.2,0.9945,0.9981,1366.49,975,39,34.26,0.0409,0.0515,2,1293.12,2586.24,1401.01,0.8926
16,Email,18-34,121608.2,0.9945,0.9989,3326.69,6250,732,4.54,0.1172,0.0334,11,851.9,9370.89,532.26,1.8169
16,Email,35-54,121608.2,0.9945,0.9989,5329.79,9332,1096,4.86,0.1174,0.0394,19,881.4,16746.69,571.09,2.1421
16,Email,55+,121608.2,0.9945,0.9989,4123.96,8472,880,4.68,0.1039,0.0447,18,941.71,16950.75,486.76,3.1103
16,Display Ads,18-34,121608.2,0.9945,0.9984,8065.85,108878,617,13.07,0.0057,0.0059,0,813.59,0.0,74.08,-1.0
16,Display Ads,35-54,121608.2,0.9945,0.9984,6195.72,85595,542,11.43,0.0063,0.0091,3,1019.66,3058.99,72.38,-0.5063
16,Display Ads,55+,121608.2,0.9945,0.9984,3222.01,46522,281,11.44,0.0061,0.0057,1,953.85,953.85,69.26,-0.704
17,Google Search Ads,18-34,160162.67,0.8562,0.9784,15397.74,15648,593,25.93,0.038,0.0609,19,867.62,16484.85,984.0,0.0706
17,Google Search Ads,35-54,160162.67,0.8562,0.9784,13256.31,13892,574,23.09,0.0413,0.0572,18,951.99,17135.9,954.19,0.2927
17,Google Search Ads,55+,160162.67,0.8562,0.9784,7393.93,7172,292,25.26,0.0408,0.0421,9,1013.75,9123.76,1030.84,0.234
17,Instagram Ads,18-34,160162.67,0.8562,0.9569,22263.54,35188,1939,11.48,0.0551,0.0315,33,838.07,27656.44,632.7,0.2422
17,Instagram Ads,35-54,160162.67,0.8562,0.9569,6419.14,9381,544,11.79,0.058,0.0277,8,985.66,7885.26,684.27,0.2284
17,Instagram Ads,55+,160162.67,0.8562,0.9569,2421.68,3308,202,11.95,0.0612,0.0142,4,969.04,3876.15,731.93,0.6006
17,Facebook Ads,18-34,160162.67,0.8562,0.964,6598.81,12374,383,17.21,0.031,0.0377,8,633.7,5069.59,533.24,-0.2317
17,Facebook Ads,35-54,160162.67,0.8562,0.964,11154.62,20780,633,17.61,0.0305,0.0293,7,994.41,6960.9,536.79,-0.376
17,Facebook Ads,55+,160162.67,0.8562,0.964,9760.96,16029,548,17.79,0.0342,0.0312,17,949.9,16148.37,608.93,0.6544
17,YouTube Ads,18-34,160162.67,0.8562,0.9569,11898.69,96451,1211,9.82,0.0126,0.0208,17,863.96,14687.29,123.36,0.2344
17,YouTube Ads,35-54,160162.67,0.8562,0.9569,6229.77,49528,612,10.17,0.0124,0.0062,1,948.71,948.71,125.78,-0.8477
17,YouTube Ads,55+,160162.67,0.8562,0.9569,1713.14,16251,186,9.2,0.0115,0.0147,3,1026.45,3079.35,105.42,0.7975
17,Influencer Marketing,18-34,160162.67,0.8562,0.9497,11171.64,6222,366,30.47,0.0589,0.0439,14,1487.17,20820.44,1795.42,0.8637
17,Influencer Marketing,35-54,160162.67,0.8562,0.9497,3411.0,1707,105,32.44,0.0616,0.0518,5,1302.26,6511.29,1997.55,0.9089
17,Influencer Marketing,55+,160162.67,0.8562,0.9497,1494.32,827,48,30.61,0.059,0.0345,0,1250.07,0.0,1805.84,-1.0
17,Email,18-34,160162.67,0.8562,0.9712,4199.43,6737,710,5.91,0.1055,0.0515,24,734.24,17621.86,623.3,3.1963
17,Email,35-54,160162.67,0.8562,0.9712,6632.75,11090,1227,5.4,0.1107,0.0778,46,935.46,43031.19,598.04,5.4877
17,Email,55+,160162.67,0.8562,0.9712,5565.82,9298,1021,5.45,0.1098,0.066,32,1068.45,34190.33,598.57,5.1429
17,Display Ads,18-34,160162.67,0.8562,0.9569,5980.4,62192,533,11.22,0.0086,0.0069,3,680.08,2040.24,96.16,-0.6588
17,Display Ads,35-54,160162.67,0.8562,0.9569,5021.81,48793,413,12.15,0.0085,0.0075,1,826.0,826.0,102.92,-0.8355
17,Display Ads,55+,160162.67,0.8562,0.9569,2177.17,19962,185,11.75,0.0093,0.0079,0,1097.49,0.0,109.06,-1.0
18,Google Search Ads,18-34,178971.21,0.9864,0.998,13421.36,11400,376,35.67,0.033,0.038,12,780.77,9369.19,1177.31,-0.3019
18,Google Search Ads,35-54,178971.21,0.9864,0.998,10495.56,8145,269,38.95,0.0331,0.0541,12,1149.13,13789.54,1288.44,0.3138
18,Google Search Ads,55+,178971.21,0.9864,0.998,7537.66,5705,199,37.81,0.0349,0.0456,7,901.74,6312.2,1321.21,-0.1626
18,Instagram Ads,18-34,178971.21,0.9864,0.9959,25541.85,29352,1323,19.3,0.0451,0.0602,36,793.65,28571.49,870.17,0.1186
18,Instagram Ads,35-54,178971.21,0.9864,0.9959,7309.78,8122,368,19.85,0.0453,0.0314,6,1033.8,6202.77,899.92,-0.1514
18,Instagram Ads,55+,178971.21,0.9864,0.9959,3406.79,3849,168,20.23,0.0438,0.0234,3,940.91,2822.74,885.04,-0.1714
18,Facebook Ads,18-34,178971.21,0.9864,0.9966,7144.23,14000,382,18.66,0.0274,0.0156,0,847.71,0.0,510.28,-1.0
18,Facebook Ads,35-54,178971.21,0.9864,0.9966,13424.46,27812,734,18.28,0.0264,0.0118,8,993.42,7947.34,482.68,-0.408
18,Facebook Ads,55+,178971.21,0.9864,0.9966,9454.69,16549,485,19.49,0.0293,0.0153,5,1013.08,5065.39,571.3,-0.4642
18,YouTube Ads,18-34,178971.21,0.9864,0.9959,22667.48,325268,2714,8.35,0.0083,0.0212,31,832.43,25805.44,69.69,0.1384
18,YouTube Ads,35-54,178971.21,0.9864,0.9959,10546.11,140980,1183,8.91,0.0084,0.0285,17,1055.49,17943.4,74.81,0.7014
18,YouTube Ads,55+,178971.21,0.9864,0.9959,3602.33,49327,424,8.49,0.0086,0.0261,6,1011.6,6069.58,73.03,0.6849
18,Influencer Marketing,18-34,178971.21,0.9864,0.9952,12175.26,9224,423,28.76,0.0459,0.066,15,1242.1,18631.46,1319.84,0.5303
18,Influencer Marketing,35-54,178971.21,0.9864,0.9952,3166.19,2543,113,27.78,0.0448,0.0412,3,1277.16,3831.47,1244.73,0.2101
18,Influencer Marketing,55+,178971.21,0.9864,0.9952,1496.59,1311,56,26.27,0.0434,0.0386,1,1147.26,1147.26,1141.38,-0.2334
18,Email,18-34,178971.21,0.9864,0.9973,3376.27,7013,655,5.15,0.0935,0.0308,10,719.79,7197.88,481.4,1.1319
18,Email,35-54,178971.21,0.9864,0.9973,5671.99,11406,1037,5.46,0.091,0.0493,28,753.45,21096.71,497.28,2.7195
18,Email,55+,178971.21,0.9864,0.9973,4859.54,10526,973,4.99,0.0925,0.0496,28,1131.87,31692.25,461.66,5.5217
18,Display Ads,18-34,178971.21,0.9864,0.9959,5295.62,91746,666,7.95,0.0073,0.0101,5,769.7,3848.51,57.72,-0.2733
18,Display Ads,35-54,178971.21,0.9864,0.9959,5531.29,85437,717,7.71,0.0084,0.0099,2,782.27,1564.53,64.74,-0.7171
18,Display Ads,55+,178971.21,0.9864,0.9959,2846.17,44205,340,8.36,0.0077,0.006,1,885.28,885.28,64.38,-0.689
19,Google Search Ads,18-34,120000.0,1.0194,1.0029,9058.16,9493,277,32.69,0.0292,0.0537,15,933.2,13997.94,954.18,0.5453
19,Google Search Ads,35-54,120000.0,1.0194,1.0029,9468.94,8360,274,34.54,0.0328,0.0593,15,974.13,14611.94,1132.61,0.5431
19,Google Search Ads,55+,120000.0,1.0194,1.0029,4219.0,4309,132,31.95,0.0306,0.0585,5,1016.34,5081.69,978.99,0.2045
